filename,width,height,class,xmin,ymin,xmax,ymax
134_day_outside.JPG,3264,2448,hole,1668,2435,1709,2448
134_day_outside.JPG,3264,2448,hole,1737,2019,1762,2029
41_night_outside.JPG,3264,2448,hole,833,1354,1841,1672
37_night_outside.JPG,3264,2448,hole,1181,1342,1633,1498
275_day_outside.JPG,3264,2448,hole,1518,1487,1560,1500
104_day_outside.JPG,3264,2448,hole,1513,1742,1611,1753
463_day_outside.JPG,3264,2448,hole,1266,2176,1648,2448
463_day_outside.JPG,3264,2448,hole,1344,2042,1663,2187
463_day_outside.JPG,3264,2448,hole,1641,1679,2090,1855
463_day_outside.JPG,3264,2448,hole,1565,1594,1844,1663
92_day_outside.JPG,3264,2448,hole,1308,1723,1359,1732
49_night_outside.JPG,3264,2448,hole,1459,1387,1566,1417
39_night_outside.JPG,3264,2448,hole,1938,1425,2219,1487
39_night_outside.JPG,3264,2448,hole,2158,1281,2254,1305
36_night_outside.JPG,3264,2448,hole,1241,1502,1692,1646
40_night_outside.JPG,3264,2448,hole,863,1846,1737,2024
138_day_outside.JPG,3264,2448,hole,2052,2066,2137,2116
138_day_outside.JPG,3264,2448,hole,1969,2042,2050,2070
6_night_outside.JPG,3264,2448,hole,1549,1910,1693,2002
6_night_outside.JPG,3264,2448,hole,1684,1753,1845,1843
65_day_outside.JPG,3264,2448,hole,570,1646,944,1761
65_day_outside.JPG,3264,2448,hole,1112,1728,1414,1837
65_day_outside.JPG,3264,2448,hole,1,2009,101,2065
65_day_outside.JPG,3264,2448,hole,205,2114,329,2199
65_day_outside.JPG,3264,2448,hole,544,2143,696,2366
164_day_outside.JPG,3264,2448,hole,1484,1447,1534,1463
164_day_outside.JPG,3264,2448,hole,1495,1416,1623,1429
164_day_outside.JPG,3264,2448,hole,1206,1426,1265,1457
164_day_outside.JPG,3264,2448,hole,1342,1422,1419,1446
164_day_outside.JPG,3264,2448,hole,1224,1391,1359,1404
164_day_outside.JPG,3264,2448,hole,1313,1346,1405,1369
164_day_outside.JPG,3264,2448,hole,1363,1381,1405,1395
164_day_outside.JPG,3264,2448,hole,1438,1425,1484,1439
164_day_outside.JPG,3264,2448,hole,1642,1247,1687,1253
164_day_outside.JPG,3264,2448,hole,1701,1246,1746,1252
164_day_outside.JPG,3264,2448,hole,1644,1269,1692,1279
164_day_outside.JPG,3264,2448,hole,1701,1263,1769,1275
164_day_outside.JPG,3264,2448,hole,1772,1216,1790,1222
164_day_outside.JPG,3264,2448,hole,1936,1416,1979,1460
164_day_outside.JPG,3264,2448,hole,1980,1496,2022,1517
164_day_outside.JPG,3264,2448,hole,1371,1410,1451,1419
164_day_outside.JPG,3264,2448,hole,1465,1290,1532,1303
164_day_outside.JPG,3264,2448,hole,1470,1277,1508,1285
87_day_outside.JPG,3264,2448,hole,1635,1197,1691,1219
87_day_outside.JPG,3264,2448,hole,1962,1214,2085,1239
87_day_outside.JPG,3264,2448,hole,2125,1116,2249,1126
87_day_outside.JPG,3264,2448,hole,2043,1068,2091,1080
87_day_outside.JPG,3264,2448,hole,2253,1115,2324,1129
87_day_outside.JPG,3264,2448,hole,2277,1088,2340,1101
87_day_outside.JPG,3264,2448,hole,2131,1188,2281,1210
264_day_outside.JPG,3264,2448,hole,1596,1523,1635,1536
15_night_outside.JPG,3264,2448,hole,661,1878,749,1913
15_night_outside.JPG,3264,2448,hole,731,1844,797,1871
15_night_outside.JPG,3264,2448,hole,1280,1823,1593,1921
16_night_outside.JPG,3264,2448,hole,1348,1947,1452,1982
253_day_outside.JPG,3264,2448,hole,1606,1554,1653,1569
156_day_outside.JPG,3264,2448,hole,2259,1978,2327,1999
156_day_outside.JPG,3264,2448,hole,1811,1728,1877,1749
156_day_outside.JPG,3264,2448,hole,1747,1703,1780,1721
156_day_outside.JPG,3264,2448,hole,1723,1732,1752,1740
156_day_outside.JPG,3264,2448,hole,1673,1723,1697,1731
156_day_outside.JPG,3264,2448,hole,1641,1730,1672,1740
156_day_outside.JPG,3264,2448,hole,1609,1649,1646,1659
156_day_outside.JPG,3264,2448,hole,1658,1629,1680,1644
156_day_outside.JPG,3264,2448,hole,1698,1625,1725,1633
76_day_outside.JPG,3264,2448,hole,62,1803,440,1937
76_day_outside.JPG,3264,2448,hole,481,1902,711,1998
76_day_outside.JPG,3264,2448,hole,2641,1197,2719,1221
76_day_outside.JPG,3264,2448,hole,3052,1228,3201,1257
231_day_outside.JPG,3264,2448,hole,2073,2339,2226,2448
140_day_outside.JPG,3264,2448,hole,758,2306,797,2324
140_day_outside.JPG,3264,2448,hole,1075,2234,1110,2246
140_day_outside.JPG,3264,2448,hole,650,2162,679,2171
140_day_outside.JPG,3264,2448,hole,964,1997,991,2004
209_day_outside.JPG,3264,2448,hole,1582,2097,1731,2252
395_day_outside.JPG,3264,2448,hole,1211,1828,1341,1879
395_day_outside.JPG,3264,2448,hole,1218,1894,1315,1942
395_day_outside.JPG,3264,2448,hole,1593,1511,1688,1543
38_night_outside.JPG,3264,2448,hole,866,1935,1544,2161
467_day_outside.JPG,3264,2448,hole,1100,2283,1481,2448
467_day_outside.JPG,3264,2448,hole,1178,2117,1478,2268
467_day_outside.JPG,3264,2448,hole,1496,1758,1903,1905
467_day_outside.JPG,3264,2448,hole,1477,1690,1709,1749
285_day_outside.JPG,3264,2448,hole,1298,1693,1399,1719
285_day_outside.JPG,3264,2448,hole,1296,1729,1371,1757
285_day_outside.JPG,3264,2448,hole,1785,1222,1875,1242
285_day_outside.JPG,3264,2448,hole,1625,1472,1707,1507
131_day_outside.JPG,3264,2448,hole,3032,2208,3227,2270
131_day_outside.JPG,3264,2448,hole,1777,1584,1858,1600
131_day_outside.JPG,3264,2448,hole,1760,1524,1826,1552
3_night_outside.JPG,3264,2448,hole,1095,1813,1308,1934
3_night_outside.JPG,3264,2448,hole,1448,1702,1692,1809
109_day_outside.JPG,3264,2448,hole,853,2129,1003,2163
109_day_outside.JPG,3264,2448,hole,591,2337,744,2442
109_day_outside.JPG,3264,2448,hole,754,1871,1008,1951
109_day_outside.JPG,3264,2448,hole,1272,1513,1434,1564
109_day_outside.JPG,3264,2448,hole,1211,1477,1357,1514
109_day_outside.JPG,3264,2448,hole,1729,1405,1865,1433
109_day_outside.JPG,3264,2448,hole,1264,1433,1381,1470
109_day_outside.JPG,3264,2448,hole,1610,1355,1727,1369
109_day_outside.JPG,3264,2448,hole,1734,1354,1798,1364
109_day_outside.JPG,3264,2448,hole,1716,1331,1771,1343
109_day_outside.JPG,3264,2448,hole,1830,1356,1928,1366
356_day_outside.jpg,640,480,hole,333,401,447,445
356_day_outside.jpg,640,480,hole,266,380,304,393
356_day_outside.jpg,640,480,hole,309,370,343,386
356_day_outside.jpg,640,480,hole,331,364,371,373
356_day_outside.jpg,640,480,hole,203,377,238,388
356_day_outside.jpg,640,480,hole,323,340,386,347
356_day_outside.jpg,640,480,hole,260,335,318,356
356_day_outside.jpg,640,480,hole,318,332,357,336
347_day_outside.jpg,640,480,hole,1,292,390,480
788_day_outside.jpg,1080,1920,hole,197,1468,511,1630
788_day_outside.jpg,1080,1920,hole,358,1260,579,1354
788_day_outside.jpg,1080,1920,hole,505,1107,729,1171
788_day_outside.jpg,1080,1920,hole,357,1101,469,1149
788_day_outside.jpg,1080,1920,hole,444,805,652,834
788_day_outside.jpg,1080,1920,hole,888,907,1010,951
788_day_outside.jpg,1080,1920,hole,376,751,464,764
788_day_outside.jpg,1080,1920,hole,481,756,584,770
788_day_outside.jpg,1080,1920,hole,780,965,1072,1027
788_day_outside.jpg,1080,1920,hole,402,933,440,945
208_day_outside.jpg,640,480,hole,66,223,206,267
208_day_outside.jpg,640,480,hole,1,268,157,480
929_day_outside.jpg,2016,4032,hole,347,2330,969,3024
929_day_outside.jpg,2016,4032,hole,1696,2565,2016,3041
609_day_outside.jpg,1080,1920,hole,1,713,220,841
609_day_outside.jpg,1080,1920,hole,1,426,125,473
378_day_outside.jpg,640,480,hole,250,319,279,332
378_day_outside.jpg,640,480,hole,171,313,225,327
378_day_outside.jpg,640,480,hole,343,324,409,362
497_day_outside.jpg,2016,4032,hole,874,2160,1142,2268
497_day_outside.jpg,2016,4032,hole,830,2452,1150,2660
497_day_outside.jpg,2016,4032,hole,878,1920,1082,1980
497_day_outside.jpg,2016,4032,hole,1004,1819,1070,1910
497_day_outside.jpg,2016,4032,hole,910,1695,1056,1786
497_day_outside.jpg,2016,4032,hole,885,1778,985,1840
766_day_outside.jpg,1080,1920,hole,242,978,469,1056
766_day_outside.jpg,1080,1920,hole,860,874,1080,964
766_day_outside.jpg,1080,1920,hole,643,956,907,1098
766_day_outside.jpg,1080,1920,hole,621,802,739,838
766_day_outside.jpg,1080,1920,hole,779,787,893,820
766_day_outside.jpg,1080,1920,hole,746,842,873,874
795_day_outside.jpg,1080,1920,hole,348,648,462,659
795_day_outside.jpg,1080,1920,hole,337,672,399,679
545_night_outside.jpg,2016,4032,hole,663,1688,1410,1968
545_night_outside.jpg,2016,4032,hole,682,3068,1370,4032
654_day_outside.jpg,2016,4032,hole,779,3028,963,3364
654_day_outside.jpg,2016,4032,hole,482,2528,662,2612
398_day_outside.jpg,640,480,hole,391,307,489,382
398_day_outside.jpg,640,480,hole,411,272,449,297
398_day_outside.jpg,640,480,hole,419,263,447,271
398_day_outside.jpg,640,480,hole,411,249,441,259
820_day_outside.jpg,1080,1920,hole,599,886,731,919
1000_day_outside.jpg,2016,4032,hole,242,2224,1569,2792
955_day_outside.jpg,2016,4032,hole,729,2843,1180,3080
955_day_outside.jpg,2016,4032,hole,808,2358,1242,2499
955_day_outside.jpg,2016,4032,hole,798,2100,949,2140
955_day_outside.jpg,2016,4032,hole,1275,2249,1525,2318
955_day_outside.jpg,2016,4032,hole,907,2257,1175,2325
955_day_outside.jpg,2016,4032,hole,1301,2099,1459,2148
955_day_outside.jpg,2016,4032,hole,1478,1875,1618,1908
909_day_outside.jpg,2016,4032,hole,658,2595,1335,2957
909_day_outside.jpg,2016,4032,hole,580,1929,916,2067
909_day_outside.jpg,2016,4032,hole,1376,1991,1754,2197
909_day_outside.jpg,2016,4032,hole,1364,1663,1633,1816
909_day_outside.jpg,2016,4032,hole,1675,1609,1970,1741
410_day_outside.jpg,640,480,hole,188,448,238,480
410_day_outside.jpg,640,480,hole,153,381,239,415
410_day_outside.jpg,640,480,hole,162,352,204,373
410_day_outside.jpg,640,480,hole,155,325,210,342
410_day_outside.jpg,640,480,hole,224,353,280,370
410_day_outside.jpg,640,480,hole,173,284,226,305
1025_day_outside.jpg,2016,4032,hole,580,2237,1673,2911
1025_day_outside.jpg,2016,4032,hole,2,1489,337,1514
1025_day_outside.jpg,2016,4032,hole,611,1678,967,1793
1025_day_outside.jpg,2016,4032,hole,5,1723,222,1817
1025_day_outside.jpg,2016,4032,hole,262,1697,561,1809
1025_day_outside.jpg,2016,4032,hole,340,1553,2016,1658
1025_day_outside.jpg,2016,4032,hole,139,1407,194,1426
1025_day_outside.jpg,2016,4032,hole,723,1408,847,1420
1025_day_outside.jpg,2016,4032,hole,324,1452,453,1475
1025_day_outside.jpg,2016,4032,hole,1456,1467,1805,1502
1025_day_outside.jpg,2016,4032,hole,1714,1406,1865,1421
1025_day_outside.jpg,2016,4032,hole,955,1397,1148,1419
1025_day_outside.jpg,2016,4032,hole,491,1421,812,1450
1025_day_outside.jpg,2016,4032,hole,19,1389,137,1407
883_day_outside.jpg,2016,4032,hole,231,2327,439,2442
883_day_outside.jpg,2016,4032,hole,822,2334,985,2421
883_day_outside.jpg,2016,4032,hole,703,2488,1447,2686
883_day_outside.jpg,2016,4032,hole,1091,2216,1378,2296
948_day_outside.jpg,2016,4032,hole,1696,2950,2016,3162
948_day_outside.jpg,2016,4032,hole,165,2971,726,3171
948_day_outside.jpg,2016,4032,hole,435,2477,796,2553
948_day_outside.jpg,2016,4032,hole,857,2925,1559,3066
948_day_outside.jpg,2016,4032,hole,745,2213,904,2251
948_day_outside.jpg,2016,4032,hole,749,2324,968,2370
948_day_outside.jpg,2016,4032,hole,1308,2112,1711,2251
948_day_outside.jpg,2016,4032,hole,1627,2027,1748,2061
925_day_outside.jpg,2016,4032,hole,277,3187,1113,3790
925_day_outside.jpg,2016,4032,hole,547,2592,1611,2880
925_day_outside.jpg,2016,4032,hole,1065,2281,1404,2337
367_day_outside.jpg,640,480,hole,210,262,265,283
367_day_outside.jpg,640,480,hole,269,253,317,267
386_day_outside.jpg,640,480,hole,315,349,357,365
386_day_outside.jpg,640,480,hole,289,330,336,343
386_day_outside.jpg,640,480,hole,191,290,279,321
386_day_outside.jpg,640,480,hole,246,264,292,280
386_day_outside.jpg,640,480,hole,271,250,298,260
392_day_outside.jpg,640,480,hole,319,245,366,264
392_day_outside.jpg,640,480,hole,265,209,311,223
392_day_outside.jpg,640,480,hole,262,230,283,239
392_day_outside.jpg,640,480,hole,257,241,286,251
392_day_outside.jpg,640,480,hole,318,223,352,243
392_day_outside.jpg,640,480,hole,302,194,338,206
513_day_outside.jpg,2016,4032,hole,546,2241,1282,3060
513_day_outside.jpg,2016,4032,hole,810,1774,988,1888
513_day_outside.jpg,2016,4032,hole,752,1677,924,1741
513_day_outside.jpg,2016,4032,hole,872,1125,957,1162
535_day_outside.jpg,2016,4032,hole,286,2500,706,2736
535_day_outside.jpg,2016,4032,hole,763,2785,1171,3866
535_day_outside.jpg,2016,4032,hole,490,1977,986,2458
535_day_outside.jpg,2016,4032,hole,859,1862,948,1936
535_day_outside.jpg,2016,4032,hole,767,1706,930,1842
730_day_outside.jpg,1080,1920,hole,197,971,368,1022
730_day_outside.jpg,1080,1920,hole,241,902,365,935
730_day_outside.jpg,1080,1920,hole,412,1010,513,1043
730_day_outside.jpg,1080,1920,hole,229,1029,339,1066
730_day_outside.jpg,1080,1920,hole,857,1181,1080,1294
267_day_outside.jpg,640,480,hole,320,288,384,351
267_day_outside.jpg,640,480,hole,347,261,425,280
729_day_outside.jpg,1080,1920,hole,441,1053,660,1106
729_day_outside.jpg,1080,1920,hole,257,978,377,1040
291_day_outside.jpg,640,480,hole,147,352,259,413
1017_day_outside.jpg,2016,4032,hole,4,3516,448,4028
1017_day_outside.jpg,2016,4032,hole,44,2282,334,2414
1017_day_outside.jpg,2016,4032,hole,850,2085,1335,2341
969_day_outside.jpg,2016,4032,hole,1071,2274,1613,2413
969_day_outside.jpg,2016,4032,hole,1,3010,308,3460
969_day_outside.jpg,2016,4032,hole,1901,1968,2016,2019
969_day_outside.jpg,2016,4032,hole,1732,2125,2016,2203
1006_day_outside.jpg,2016,4032,hole,158,2736,510,2888
1006_day_outside.jpg,2016,4032,hole,279,2542,1287,2705
1006_day_outside.jpg,2016,4032,hole,1225,2085,1384,2132
1006_day_outside.jpg,2016,4032,hole,728,2141,1128,2190
1006_day_outside.jpg,2016,4032,hole,797,1963,853,1984
1006_day_outside.jpg,2016,4032,hole,1278,2144,1498,2193
775_day_outside.jpg,1080,1920,hole,213,998,490,1037
775_day_outside.jpg,1080,1920,hole,295,1120,537,1251
775_day_outside.jpg,1080,1920,hole,209,837,556,901
775_day_outside.jpg,1080,1920,hole,366,785,584,816
775_day_outside.jpg,1080,1920,hole,542,697,692,726
775_day_outside.jpg,1080,1920,hole,822,794,1080,868
775_day_outside.jpg,1080,1920,hole,929,710,1080,760
775_day_outside.jpg,1080,1920,hole,590,818,717,870
1002_day_outside.jpg,2016,4032,hole,983,2155,1333,2305
1002_day_outside.jpg,2016,4032,hole,354,2342,726,2471
696_day_outside.jpg,1080,1920,hole,234,1350,682,1791
696_day_outside.jpg,1080,1920,hole,563,836,693,912
696_day_outside.jpg,1080,1920,hole,811,1054,1009,1087
696_day_outside.jpg,1080,1920,hole,524,1077,581,1191
165_day_outside.jpg,640,480,hole,1,367,154,480
165_day_outside.jpg,640,480,hole,275,352,330,371
165_day_outside.jpg,640,480,hole,286,330,337,349
165_day_outside.jpg,640,480,hole,354,287,407,307
165_day_outside.jpg,640,480,hole,64,253,239,320
165_day_outside.jpg,640,480,hole,435,179,470,183
165_day_outside.jpg,640,480,hole,416,171,462,177
165_day_outside.jpg,640,480,hole,412,163,458,169
165_day_outside.jpg,640,480,hole,329,237,365,251
850_night_outside.jpg,2016,4032,hole,670,2660,1402,3178
850_night_outside.jpg,2016,4032,hole,745,2191,1333,2485
850_night_outside.jpg,2016,4032,hole,965,1976,1172,2028
850_night_outside.jpg,2016,4032,hole,904,1894,1095,1942
850_night_outside.jpg,2016,4032,hole,883,1738,1135,1847
850_night_outside.jpg,2016,4032,hole,792,1660,1331,1729
850_night_outside.jpg,2016,4032,hole,915,1442,1048,1485
850_night_outside.jpg,2016,4032,hole,898,1489,1049,1583
851_night_outside.jpg,2016,4032,hole,865,3019,1422,3186
851_night_outside.jpg,2016,4032,hole,524,2710,737,2806
851_night_outside.jpg,2016,4032,hole,1126,2499,1668,2684
851_night_outside.jpg,2016,4032,hole,244,3346,671,3596
851_night_outside.jpg,2016,4032,hole,5,3585,852,4032
851_night_outside.jpg,2016,4032,hole,667,2802,917,2924
851_night_outside.jpg,2016,4032,hole,1520,2830,1693,2991
965_day_outside.jpg,2016,4032,hole,1395,2853,1864,3177
965_day_outside.jpg,2016,4032,hole,798,2425,1044,2584
965_day_outside.jpg,2016,4032,hole,1864,2419,2010,2500
965_day_outside.jpg,2016,4032,hole,1188,2228,1320,2263
965_day_outside.jpg,2016,4032,hole,1614,2307,1789,2364
1032_day_outside.jpg,2016,4032,hole,544,2802,1191,3146
1032_day_outside.jpg,2016,4032,hole,630,2216,1722,2482
1032_day_outside.jpg,2016,4032,hole,883,2059,1122,2101
1032_day_outside.jpg,2016,4032,hole,1172,2118,1536,2172
1032_day_outside.jpg,2016,4032,hole,1155,1979,1592,2052
1032_day_outside.jpg,2016,4032,hole,825,1998,1064,2020
1032_day_outside.jpg,2016,4032,hole,1259,1939,1486,1965
1032_day_outside.jpg,2016,4032,hole,1150,1927,1304,1941
1032_day_outside.jpg,2016,4032,hole,1541,1909,1945,1937
1032_day_outside.jpg,2016,4032,hole,29,2164,196,2240
1032_day_outside.jpg,2016,4032,hole,6,2089,159,2130
1032_day_outside.jpg,2016,4032,hole,936,1912,1100,1943
1032_day_outside.jpg,2016,4032,hole,132,1953,436,1994
869_day_outside.jpg,2016,4032,hole,837,2438,1465,2786
869_day_outside.jpg,2016,4032,hole,1501,2295,1980,2556
869_day_outside.jpg,2016,4032,hole,748,2238,987,2349
255_day_outside.jpg,640,480,hole,18,221,301,403
261_day_outside.jpg,640,480,hole,328,199,418,253
394_day_outside.jpg,640,480,hole,201,415,286,477
394_day_outside.jpg,640,480,hole,218,377,290,409
394_day_outside.jpg,640,480,hole,261,294,341,323
394_day_outside.jpg,640,480,hole,355,332,425,445
394_day_outside.jpg,640,480,hole,296,272,363,286
394_day_outside.jpg,640,480,hole,323,260,355,272
682_day_outside.jpg,1080,1920,hole,754,659,819,677
682_day_outside.jpg,1080,1920,hole,422,755,545,788
682_day_outside.jpg,1080,1920,hole,580,681,696,700
682_day_outside.jpg,1080,1920,hole,16,763,162,798
843_night_outside.jpg,2016,4032,hole,620,2297,1408,2941
843_night_outside.jpg,2016,4032,hole,831,1085,1026,1167
843_night_outside.jpg,2016,4032,hole,454,985,670,1026
843_night_outside.jpg,2016,4032,hole,344,831,761,926
843_night_outside.jpg,2016,4032,hole,826,690,883,706
843_night_outside.jpg,2016,4032,hole,499,720,899,795
843_night_outside.jpg,2016,4032,hole,640,549,854,587
613_day_outside.jpg,1080,1920,hole,393,154,477,184
1004_day_outside.jpg,2016,4032,hole,814,2321,930,2360
1004_day_outside.jpg,2016,4032,hole,978,2268,1134,2314
744_day_outside.jpg,2016,4032,hole,725,2848,1017,3045
754_day_outside.jpg,1080,1920,hole,528,889,709,1045
779_day_outside.jpg,1080,1920,hole,342,1149,638,1262
779_day_outside.jpg,1080,1920,hole,525,818,720,913
779_day_outside.jpg,1080,1920,hole,269,748,387,783
779_day_outside.jpg,1080,1920,hole,386,794,488,822
779_day_outside.jpg,1080,1920,hole,264,793,359,822
779_day_outside.jpg,1080,1920,hole,315,712,379,729
779_day_outside.jpg,1080,1920,hole,379,691,453,709
779_day_outside.jpg,1080,1920,hole,115,768,206,800
779_day_outside.jpg,1080,1920,hole,700,721,800,770
606_day_outside.jpg,1080,1920,hole,811,660,1080,1121
517_day_outside.jpg,2016,4032,hole,1208,3335,1707,4032
517_day_outside.jpg,2016,4032,hole,1065,1328,1203,1386
895_day_outside.jpg,2016,4032,hole,723,2953,1687,3789
895_day_outside.jpg,2016,4032,hole,187,1862,895,2258
895_day_outside.jpg,2016,4032,hole,949,1746,1322,1818
895_day_outside.jpg,2016,4032,hole,1380,1777,1632,1859
876_day_outside.jpg,2016,4032,hole,516,2377,1761,2745
1030_day_outside.jpg,2016,4032,hole,1230,2960,1955,3785
1030_day_outside.jpg,2016,4032,hole,317,2027,1534,2585
1030_day_outside.jpg,2016,4032,hole,822,1864,1448,1982
1030_day_outside.jpg,2016,4032,hole,817,1640,1117,1691
1030_day_outside.jpg,2016,4032,hole,44,1771,504,1821
749_day_outside.jpg,2016,4032,hole,700,2549,1068,2829
749_day_outside.jpg,2016,4032,hole,289,1914,878,2169
194_day_outside.jpg,640,480,hole,449,313,487,324
905_day_outside.jpg,2016,4032,hole,110,2643,787,2966
905_day_outside.jpg,2016,4032,hole,818,2590,1202,2916
905_day_outside.jpg,2016,4032,hole,1714,2227,2016,2363
648_day_outside.jpg,1080,1920,hole,213,952,427,1045
648_day_outside.jpg,1080,1920,hole,573,895,742,925
648_day_outside.jpg,1080,1920,hole,662,829,713,840
648_day_outside.jpg,1080,1920,hole,651,802,704,817
648_day_outside.jpg,1080,1920,hole,586,837,651,856
648_day_outside.jpg,1080,1920,hole,439,874,521,893
648_day_outside.jpg,1080,1920,hole,364,874,430,894
648_day_outside.jpg,1080,1920,hole,781,1048,1075,1118
283_day_outside.jpg,640,480,hole,288,255,320,265
283_day_outside.jpg,640,480,hole,89,338,135,348
397_day_outside.jpg,640,480,hole,177,345,332,451
397_day_outside.jpg,640,480,hole,297,286,357,315
397_day_outside.jpg,640,480,hole,307,271,343,284
397_day_outside.jpg,640,480,hole,309,264,338,271
397_day_outside.jpg,640,480,hole,303,256,329,263
282_day_outside.jpg,640,480,hole,35,386,63,400
282_day_outside.jpg,640,480,hole,206,275,233,283
282_day_outside.jpg,640,480,hole,298,209,346,220
538_day_outside.jpg,2016,4032,hole,966,2873,1293,3197
538_day_outside.jpg,2016,4032,hole,956,2367,1220,2531
538_day_outside.jpg,2016,4032,hole,1159,3262,1413,3492
856_night_outside.jpg,2016,4032,hole,1385,3222,1648,3722
856_night_outside.jpg,2016,4032,hole,836,1899,1053,1947
856_night_outside.jpg,2016,4032,hole,1179,1888,1412,1940
856_night_outside.jpg,2016,4032,hole,873,1766,1380,1870
856_night_outside.jpg,2016,4032,hole,799,1573,1234,1731
856_night_outside.jpg,2016,4032,hole,969,1358,1134,1400
723_day_outside.jpg,1080,1920,hole,197,979,920,1112
322_day_outside.jpg,640,480,hole,158,412,285,480
322_day_outside.jpg,640,480,hole,292,378,366,420
322_day_outside.jpg,640,480,hole,344,356,419,386
322_day_outside.jpg,640,480,hole,206,316,317,345
322_day_outside.jpg,640,480,hole,241,288,276,299
322_day_outside.jpg,640,480,hole,295,253,345,261
322_day_outside.jpg,640,480,hole,332,263,351,272
322_day_outside.jpg,640,480,hole,318,261,331,266
322_day_outside.jpg,640,480,hole,302,259,310,270
996_day_outside.jpg,2016,4032,hole,642,2234,1067,2422
403_day_outside.jpg,640,480,hole,163,280,324,391
403_day_outside.jpg,640,480,hole,280,229,303,238
403_day_outside.jpg,640,480,hole,280,217,300,228
403_day_outside.jpg,640,480,hole,171,211,249,225
403_day_outside.jpg,640,480,hole,189,232,229,264
402_day_outside.jpg,640,480,hole,1,357,141,480
402_day_outside.jpg,640,480,hole,241,254,317,288
402_day_outside.jpg,640,480,hole,298,233,312,240
402_day_outside.jpg,640,480,hole,295,226,311,233
402_day_outside.jpg,640,480,hole,216,222,274,234
402_day_outside.jpg,640,480,hole,235,236,262,249
854_night_outside.jpg,2016,4032,hole,542,2753,885,3053
854_night_outside.jpg,2016,4032,hole,1260,3435,1948,3753
854_night_outside.jpg,2016,4032,hole,736,2145,860,2188
854_night_outside.jpg,2016,4032,hole,929,2042,1012,2077
760_day_outside.jpg,1080,1920,hole,317,1180,637,1332
760_day_outside.jpg,1080,1920,hole,1,1410,522,1920
598_day_outside.jpg,1080,1920,hole,365,906,561,990
598_day_outside.jpg,1080,1920,hole,598,837,758,867
598_day_outside.jpg,1080,1920,hole,388,857,562,891
334_day_outside.jpg,640,480,hole,17,278,175,329
334_day_outside.jpg,640,480,hole,14,260,45,271
334_day_outside.jpg,640,480,hole,1,334,336,480
327_day_outside.jpg,640,480,hole,13,426,220,480
327_day_outside.jpg,640,480,hole,1,321,234,405
327_day_outside.jpg,640,480,hole,175,256,240,275
327_day_outside.jpg,640,480,hole,144,275,238,297
1001_day_outside.jpg,2016,4032,hole,812,2035,1251,2147
278_day_outside.jpg,640,480,hole,182,335,247,353
844_night_outside.jpg,2016,4032,hole,720,3185,1520,3941
844_night_outside.jpg,2016,4032,hole,883,1947,1364,2241
844_night_outside.jpg,2016,4032,hole,965,1286,1092,1325
844_night_outside.jpg,2016,4032,hole,574,1214,805,1256
844_night_outside.jpg,2016,4032,hole,507,1095,872,1169
844_night_outside.jpg,2016,4032,hole,626,999,985,1066
844_night_outside.jpg,2016,4032,hole,905,971,967,990
844_night_outside.jpg,2016,4032,hole,733,849,929,892
489_day_outside.jpg,2016,4032,hole,674,2680,1171,3048
489_day_outside.jpg,2016,4032,hole,978,2332,1127,2655
489_day_outside.jpg,2016,4032,hole,802,1977,1108,2205
489_day_outside.jpg,2016,4032,hole,1019,1936,1075,1974
489_day_outside.jpg,2016,4032,hole,981,1844,1069,1929
489_day_outside.jpg,2016,4032,hole,749,2233,949,2294
184_day_outside.jpg,640,480,hole,336,349,455,398
184_day_outside.jpg,640,480,hole,247,289,287,307
184_day_outside.jpg,640,480,hole,288,276,365,295
901_day_outside.jpg,2016,4032,hole,239,1919,900,2169
901_day_outside.jpg,2016,4032,hole,1049,1942,1583,2156
901_day_outside.jpg,2016,4032,hole,46,1547,374,1637
901_day_outside.jpg,2016,4032,hole,1,1695,707,1856
901_day_outside.jpg,2016,4032,hole,857,1540,1080,1597
901_day_outside.jpg,2016,4032,hole,137,2886,1325,3977
901_day_outside.jpg,2016,4032,hole,359,2332,1334,2838
901_day_outside.jpg,2016,4032,hole,1233,1718,1469,1780
901_day_outside.jpg,2016,4032,hole,956,1721,1208,1766
901_day_outside.jpg,2016,4032,hole,967,1812,1179,1889
901_day_outside.jpg,2016,4032,hole,733,1752,928,1872
809_day_outside.jpg,1080,1920,hole,954,600,1063,637
571_day_outside.jpg,1080,1920,hole,1,1077,124,1201
651_day_outside.jpg,1080,1920,hole,1,1401,1080,1865
651_day_outside.jpg,1080,1920,hole,465,939,651,979
651_day_outside.jpg,1080,1920,hole,1,1046,286,1129
651_day_outside.jpg,1080,1920,hole,78,929,257,971
651_day_outside.jpg,1080,1920,hole,512,906,755,934
651_day_outside.jpg,1080,1920,hole,634,837,732,861
651_day_outside.jpg,1080,1920,hole,684,804,718,818
624_day_outside.jpg,1080,1920,hole,414,440,569,504
871_day_outside.jpg,2016,4032,hole,778,2418,1933,3010
871_day_outside.jpg,2016,4032,hole,685,1531,1339,1686
871_day_outside.jpg,2016,4032,hole,150,1399,383,1457
871_day_outside.jpg,2016,4032,hole,471,1396,545,1436
871_day_outside.jpg,2016,4032,hole,24,1346,200,1384
321_day_outside.jpg,640,480,hole,297,390,372,418
321_day_outside.jpg,640,480,hole,381,370,426,394
